ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
151,56,7322,818183,102,en,8
151,56,7278,818209,102,en,8
151,56,7182,818177,102,en,8
151,56,7278,818259,102,en,8
151,56,6903,818197,102,en,8
151,56,7247,818207,102,en,8
151,56,7176,818175,102,en,8
151,56,6696,818187,102,en,8
151,56,6809,818189,102,en,8
151,56,7277,818208,102,en,8
151,56,6787,818147,102,en,8
151,56,6890,818127,102,en,8
151,56,6996,818200,102,en,8
151,56,7182,818206,102,en,8
151,56,7323,818210,102,en,8
151,56,6783,818146,102,en,8
151,56,7066,818135,102,en,8
151,56,6779,818163,102,en,8
151,56,6905,818168,102,en,8
151,56,7278,818171,102,en,8
151,56,7281,818258,102,en,8
151,56,6879,818156,102,en,8
151,56,6890,818160,102,en,8
151,56,6844,818154,102,en,8
151,56,6667,818138,102,en,8
151,56,6754,818142,102,en,8
151,56,6621,818173,102,en,8
151,56,6876,818155,102,en,8
151,56,6859,818166,102,en,8
151,56,7089,818201,102,en,8
151,56,6716,818188,102,en,8
151,56,7066,818134,102,en,8
151,56,7181,818176,102,en,8
151,56,6813,818153,102,en,8
151,56,7277,818257,102,en,8
151,56,6900,818190,102,en,8
172,47,3513,803235,98,en,4
172,47,3239,803120,98,en,4
172,47,3726,803322,98,en,4
172,47,3495,803279,98,en,4
172,47,3045,803049,98,en,4
172,47,3737,803361,98,en,4
172,47,3206,803163,98,en,4
172,47,2990,803060,98,en,4
172,47,3733,803359,98,en,4
172,47,3606,803350,98,en,4
172,47,3219,803115,98,en,4
172,47,2888,803011,98,en,4
172,47,3104,803084,98,en,4
172,47,3397,803263,98,en,4
172,47,3662,803308,98,en,4
172,47,3094,803083,98,en,4
172,47,3686,803341,98,en,4
172,47,3732,803335,98,en,4
172,47,3416,803214,98,en,4
172,47,3258,803177,98,en,4
172,47,3649,803354,98,en,4
172,47,3788,803316,98,en,4
172,47,3441,803218,98,en,4
172,47,3191,803107,98,en,4
172,47,3217,803113,98,en,4
172,47,2885,803012,98,en,4
172,47,3280,803135,98,en,4
172,47,2959,803054,98,en,4
172,47,3200,803015,98,en,4
172,47,3241,803172,98,en,4
172,47,3628,803355,98,en,4
172,47,3176,803156,98,en,4
172,47,3357,803195,98,en,4
172,47,3409,803253,98,en,4
172,47,3429,803186,98,en,4
172,47,3385,803205,98,en,4
172,47,3145,803146,98,en,4
172,47,3210,803089,98,en,4
172,47,3795,803371,98,en,4
172,47,3598,803293,98,en,4
172,47,3033,803068,98,en,4
172,47,3341,803191,98,en,4
172,47,2958,803023,98,en,4
172,47,3451,803274,98,en,4
172,47,3144,803096,98,en,4
172,47,3267,803133,98,en,4
172,47,3328,803144,98,en,4
172,47,3480,803226,98,en,4
172,47,3723,803320,98,en,4
172,47,3138,803149,98,en,4
172,47,3155,803152,98,en,4
172,47,3113,803088,98,en,4
172,47,3316,803143,98,en,4
172,47,3009,803039,98,en,4
172,47,3180,803105,98,en,4
172,47,2876,803013,98,en,4
172,47,3493,803229,98,en,4
172,47,3836,803379,98,en,4
172,47,2987,803063,98,en,4
172,47,3729,803360,98,en,4
172,47,3232,803170,98,en,4
172,47,3196,803110,98,en,4
172,47,3248,803124,98,en,4
172,47,3291,803181,98,en,4
172,47,3737,803334,98,en,4
172,47,3382,803206,98,en,4
172,47,3384,803261,98,en,4
172,47,3579,803248,98,en,4
172,47,3354,803201,98,en,4
172,47,3408,803212,98,en,4
172,47,3491,803268,98,en,4
172,47,3498,803280,98,en,4
172,47,3627,803272,98,en,4
172,47,3741,803332,98,en,4
172,47,2875,802994,98,en,4
172,47,3627,803352,98,en,4
172,47,3207,803112,98,en,4
172,47,3038,803070,98,en,4
172,47,3421,803188,98,en,4
172,47,3463,803275,98,en,4
172,47,3798,803372,98,en,4
172,47,3589,803342,98,en,4
172,47,2972,803059,98,en,4
172,47,3628,803302,98,en,4
172,47,3617,803300,98,en,4
172,47,3148,803094,98,en,4
172,47,3251,803127,98,en,4
172,47,3173,803104,98,en,4
172,47,3432,803190,98,en,4
172,47,3863,803381,98,en,4
172,47,3228,803169,98,en,4
172,47,3581,803247,98,en,4
172,47,2982,803058,98,en,4
172,47,3581,803290,98,en,4
172,47,3233,803119,98,en,4
172,47,3306,803139,98,en,4
172,47,3153,803098,98,en,4
172,47,3815,803373,98,en,4
172,47,3318,803254,98,en,4
172,47,3166,803153,98,en,4
172,47,3563,803288,98,en,4
172,47,3588,803250,98,en,4
172,47,3482,803278,98,en,4
172,47,3081,803080,98,en,4
172,47,3060,803074,98,en,4
172,47,3432,803185,98,en,4
172,47,2873,803036,98,en,4
172,47,3460,803276,98,en,4
172,47,3290,803136,98,en,4
172,47,3038,803048,98,en,4
172,47,2938,803019,98,en,4
172,47,3053,803071,98,en,4
172,47,3224,803167,98,en,4
172,47,2925,803052,98,en,4
172,47,2959,803057,98,en,4
172,47,3155,803099,98,en,4
172,47,3389,803262,98,en,4
172,47,3261,803132,98,en,4
172,47,3149,803097,98,en,4
172,47,3228,803171,98,en,4
172,47,3776,803313,98,en,4
172,47,3484,803228,98,en,4
172,47,3275,803134,98,en,4
172,47,3159,803101,98,en,4
172,47,3183,803106,98,en,4
172,47,3569,803245,98,en,4
172,47,2917,803004,98,en,4
172,47,3714,803328,98,en,4
172,47,3716,803329,98,en,4
172,47,3339,803257,98,en,4
172,47,3732,803331,98,en,4
172,47,3071,803077,98,en,4
172,47,2987,803061,98,en,4
172,47,3774,803249,98,en,4
172,47,3007,803066,98,en,4
172,47,2901,802986,98,en,4
172,47,3543,803286,98,en,4
172,47,3596,803349,98,en,4
172,47,2968,803026,98,en,4
172,47,3772,803366,98,en,4
172,47,3589,803291,98,en,4
172,47,3570,802985,98,en,4
172,47,3508,803281,98,en,4
172,47,3537,803240,98,en,4
172,47,3064,803076,98,en,4
172,47,3721,803321,98,en,4
172,47,3245,803122,98,en,4
172,47,3478,803277,98,en,4
172,47,3517,803236,98,en,4
172,47,3021,803067,98,en,4
172,47,3355,803202,98,en,4
172,47,3314,803140,98,en,4
172,47,3815,803375,98,en,4
172,47,2877,802990,98,en,4
172,47,3377,803204,98,en,4
172,47,3586,803346,98,en,4
172,47,3410,803213,98,en,4
172,47,3150,803151,98,en,4
172,47,3423,803184,98,en,4
172,47,3529,803285,98,en,4
172,47,2985,803029,98,en,4
172,47,2881,802991,98,en,4
172,47,2874,802995,98,en,4
172,47,3355,803258,98,en,4
172,47,3676,803310,98,en,4
172,47,3195,803165,98,en,4
172,47,3126,803147,98,en,4
172,47,3352,803194,98,en,4
172,47,2994,803030,98,en,4
172,47,3397,803208,98,en,4
172,47,3499,803232,98,en,4
172,47,3521,803237,98,en,4
172,47,2949,803055,98,en,4
172,47,3115,803086,98,en,4
172,47,3820,803325,98,en,4
172,47,3716,803318,98,en,4
172,47,3742,803362,98,en,4
172,47,3709,803299,98,en,4
172,47,3506,803233,98,en,4
172,47,3031,803047,98,en,4
172,47,3186,803158,98,en,4
172,47,3202,803162,98,en,4
172,47,2954,803056,98,en,4
172,47,3200,803109,98,en,4
172,47,3554,803287,98,en,4
172,47,3447,803238,98,en,4
172,47,3446,803220,98,en,4
172,47,3617,803351,98,en,4
172,47,3426,803270,98,en,4
172,47,3279,803180,98,en,4
172,47,3318,803141,98,en,4
172,47,3534,803284,98,en,4
172,47,3764,803333,98,en,4
172,47,2877,803035,98,en,4
172,47,3253,803126,98,en,4
172,47,3245,803174,98,en,4
172,47,3132,803091,98,en,4
172,47,3206,803161,98,en,4
172,47,3175,803125,98,en,4
172,47,3778,803369,98,en,4
172,47,3517,803282,98,en,4
172,47,3226,803117,98,en,4
172,47,3625,803301,98,en,4
172,47,3552,803243,98,en,4
172,47,2888,802992,98,en,4
172,47,2992,803031,98,en,4
172,47,3263,803178,98,en,4
172,47,3425,803216,98,en,4
172,47,3645,803304,98,en,4
172,47,3781,803370,98,en,4
172,47,3266,803131,98,en,4
172,47,3301,803138,98,en,4
172,47,3031,803045,98,en,4
172,47,3000,803037,98,en,4
172,47,3612,803297,98,en,4
172,47,3260,803129,98,en,4
172,47,3152,803095,98,en,4
172,47,3442,803271,98,en,4
172,47,3730,803327,98,en,4
172,47,3754,803363,98,en,4
172,47,2952,803021,98,en,4
172,47,2981,803028,98,en,4
172,47,3589,803294,98,en,4
172,47,2973,803027,98,en,4
172,47,3027,803046,98,en,4
172,47,3162,803102,98,en,4
172,47,3042,803069,98,en,4
172,47,2896,803014,98,en,4
172,47,3410,803183,98,en,4
172,47,3528,803239,98,en,4
172,47,3416,803269,98,en,4
172,47,3643,803305,98,en,4
172,47,3491,803230,98,en,4
172,47,3223,803116,98,en,4
172,47,2873,802988,98,en,4
172,47,3140,803092,98,en,4
172,47,3442,803273,98,en,4
172,47,3023,803044,98,en,4
172,47,3716,803323,98,en,4
172,47,3647,803306,98,en,4
172,47,3357,803197,98,en,4
172,47,2925,803017,98,en,4
172,47,3328,803255,98,en,4
172,47,3376,803200,98,en,4
172,47,3432,803187,98,en,4
172,47,3150,803072,98,en,4
172,47,2993,803062,98,en,4
172,47,2993,803064,98,en,4
172,47,3255,803128,98,en,4
172,47,3854,803380,98,en,4
172,47,3590,803348,98,en,4
172,47,3590,803251,98,en,4
172,47,2917,802999,98,en,4
172,47,3217,803166,98,en,4
172,47,3056,803073,98,en,4
172,47,3359,803260,98,en,4
172,47,2897,803010,98,en,4
172,47,3680,803312,98,en,4
172,47,2880,803034,98,en,4
172,47,3668,803309,98,en,4
172,47,3665,803311,98,en,4
172,47,2877,802987,98,en,4
172,47,3737,803336,98,en,4
172,47,3492,803231,98,en,4
172,47,2930,803018,98,en,4
172,47,3758,803338,98,en,4
172,47,3473,803225,98,en,4
172,47,3729,803330,98,en,4
172,47,3450,803221,98,en,4
172,47,3448,803222,98,en,4
172,47,3015,803043,98,en,4
172,47,2895,802996,98,en,4
172,47,2890,803007,98,en,4
172,47,3708,803317,98,en,4
172,47,3397,803182,98,en,4
172,47,3702,803298,98,en,4
172,47,3410,803264,98,en,4
172,47,3231,803145,98,en,4
172,47,3241,803121,98,en,4
172,47,3200,803160,98,en,4
172,47,3635,803303,98,en,4
172,47,3072,803075,98,en,4
172,47,3636,803353,98,en,4
172,47,3015,803040,98,en,4
172,47,3053,803050,98,en,4
172,47,3614,803345,98,en,4
172,47,3405,803209,98,en,4
172,47,2878,802989,98,en,4
172,47,3823,803376,98,en,4
172,47,3752,803337,98,en,4
172,47,2972,803025,98,en,4
172,47,3418,803215,98,en,4
172,47,3128,803148,98,en,4
172,47,3159,803154,98,en,4
172,47,3766,803339,98,en,4
172,47,3102,803085,98,en,4
172,47,3779,803315,98,en,4
172,47,3087,803082,98,en,4
172,47,2925,803000,98,en,4
172,47,3435,803219,98,en,4
172,47,3002,803041,98,en,4
172,47,3083,803081,98,en,4
172,47,3251,803176,98,en,4
172,47,3001,803042,98,en,4
172,47,3295,803137,98,en,4
172,47,3661,803358,98,en,4
172,47,3572,803246,98,en,4
172,47,3806,803374,98,en,4
172,47,3256,803175,98,en,4
172,47,3580,803347,98,en,4
172,47,3465,803224,98,en,4
172,47,3599,803343,98,en,4
172,47,3562,803283,98,en,4
172,47,3427,803189,98,en,4
172,47,3773,803340,98,en,4
172,47,3221,803168,98,en,4
172,47,3361,803196,98,en,4
172,47,3180,803157,98,en,4
172,47,3785,803368,98,en,4
172,47,3205,803111,98,en,4
172,47,2957,803053,98,en,4
172,47,3346,803259,98,en,4
172,47,3322,803142,98,en,4
172,47,2916,803006,98,en,4
172,47,3159,803103,98,en,4
172,47,3783,803314,98,en,4
172,47,3544,803241,98,en,4
172,47,3169,803100,98,en,4
172,47,2906,802998,98,en,4
172,47,3228,803118,98,en,4
172,47,3599,803295,98,en,4
172,47,3165,803155,98,en,4
172,47,3460,803223,98,en,4
172,47,3192,803159,98,en,4
172,47,3726,803326,98,en,4
172,47,3347,803193,98,en,4
172,47,3576,803289,98,en,4
172,47,3125,803090,98,en,4
172,47,3657,803307,98,en,4
172,47,3361,803198,98,en,4
172,47,3369,803199,98,en,4
172,47,3357,803192,98,en,4
172,47,3056,803051,98,en,4
172,47,2917,803016,98,en,4
172,47,2960,803024,98,en,4
172,47,3002,803033,98,en,4
172,47,3427,803217,98,en,4
172,47,3820,803324,98,en,4
172,47,3416,803266,98,en,4
172,47,3075,803079,98,en,4
172,47,3607,803296,98,en,4
172,47,3144,803150,98,en,4
172,47,3408,803210,98,en,4
172,47,3339,803173,98,en,4
172,47,3750,803364,98,en,4
172,47,3190,803108,98,en,4
172,47,2997,803032,98,en,4
172,47,2916,803001,98,en,4
172,47,3558,803244,98,en,4
172,47,2918,803002,98,en,4
172,47,2946,803020,98,en,4
172,47,3711,803319,98,en,4
172,47,3554,803242,98,en,4
172,47,3508,803234,98,en,4
172,47,3077,803078,98,en,4
172,47,3394,803207,98,en,4
172,47,2901,802997,98,en,4
172,47,3403,803211,98,en,4
172,47,3272,803179,98,en,4
172,47,3605,803344,98,en,4
172,47,3331,803256,98,en,4
172,47,3215,803164,98,en,4
172,47,3479,803227,98,en,4
172,47,2877,803008,98,en,4
172,47,3215,803114,98,en,4
172,47,2989,803065,98,en,4
172,47,3852,803378,98,en,4
172,47,3107,803087,98,en,4
172,47,3004,803038,98,en,4
172,47,3269,803130,98,en,4
172,47,3248,803123,98,en,4
172,47,3143,803093,98,en,4
172,47,2893,802993,98,en,4
172,47,3838,803377,98,en,4
172,47,2914,803003,98,en,4
172,47,2950,803022,98,en,4
172,47,3368,803203,98,en,4
172,47,2885,803009,98,en,4
172,47,2918,803005,98,en,4
172,47,3768,803365,98,en,4
172,47,3636,803356,98,en,4
172,47,3776,803367,98,en,4
154,49,3107,803087,98,en,4
154,49,2896,803014,98,en,4
154,49,3083,803081,98,en,4
154,49,3075,803079,98,en,4
154,49,3143,803093,98,en,4
154,49,3732,803331,98,en,4
154,49,3009,803039,98,en,4
154,49,3007,803066,98,en,4
154,49,2876,803013,98,en,4
154,49,3766,803339,98,en,4
154,49,3520,803153,98,en,4
154,49,3418,803188,98,en,4
154,49,3812,803355,98,en,4
154,49,3176,803156,98,en,4
154,49,3657,803307,98,en,4
154,49,3376,803200,98,en,4
154,49,3341,803173,98,en,4
154,49,3154,803152,98,en,4
154,49,3239,803120,98,en,4
154,49,3002,803033,98,en,4
154,49,2972,803059,98,en,4
154,49,3726,803322,98,en,4
154,49,3783,803343,98,en,4
154,49,3322,803142,98,en,4
154,49,3408,803210,98,en,4
154,49,3730,803327,98,en,4
154,49,3473,803225,98,en,4
154,49,3186,803158,98,en,4
154,49,3726,803326,98,en,4
154,49,3836,803379,98,en,4
154,49,2968,803026,98,en,4
154,49,3572,803246,98,en,4
154,49,3617,803351,98,en,4
154,49,2985,803029,98,en,4
154,49,3301,803138,98,en,4
154,49,3427,803217,98,en,4
154,49,3708,803317,98,en,4
154,49,3591,803252,98,en,4
154,49,3594,803213,98,en,4
154,49,3033,803068,98,en,4
154,49,3714,803328,98,en,4
154,49,3765,803347,98,en,4
154,49,3300,803162,98,en,4
154,49,3173,803104,98,en,4
154,49,3627,803352,98,en,4
154,49,3491,803230,98,en,4
154,49,2948,803150,98,en,4
154,49,3465,803224,98,en,4
154,49,3191,803107,98,en,4
154,49,3015,803040,98,en,4
154,49,3584,803268,98,en,4
154,49,3799,803345,98,en,4
154,49,3155,803099,98,en,4
154,49,3303,803182,98,en,4
154,49,3528,803259,98,en,4
154,49,3607,803296,98,en,4
154,49,3050,803055,98,en,4
154,49,3737,803334,98,en,4
154,49,3770,803346,98,en,4
154,49,3441,803218,98,en,4
154,49,3038,803070,98,en,4
154,49,3306,803139,98,en,4
154,49,3045,803049,98,en,4
154,49,3554,803287,98,en,4
154,49,3348,803176,98,en,4
154,49,3138,803149,98,en,4
154,49,3152,803072,98,en,4
154,49,3004,803038,98,en,4
154,49,2990,803060,98,en,4
154,49,3338,803187,98,en,4
154,49,3104,803165,98,en,4
154,49,3484,803228,98,en,4
154,49,3649,803354,98,en,4
154,49,3781,803349,98,en,4
154,49,2888,803011,98,en,4
154,49,3758,803338,98,en,4
154,49,2999,803037,98,en,4
154,49,3600,803266,98,en,4
154,49,2906,802998,98,en,4
154,49,3492,803231,98,en,4
154,49,3333,803146,98,en,4
154,49,2997,803032,98,en,4
154,49,3536,803271,98,en,4
154,49,3602,803234,98,en,4
154,49,3716,803318,98,en,4
154,49,3340,803151,98,en,4
154,49,3569,803245,98,en,4
154,49,3361,803198,98,en,4
154,49,2917,802999,98,en,4
154,49,3771,803342,98,en,4
154,49,3368,803203,98,en,4
154,49,3635,803303,98,en,4
154,49,3354,803201,98,en,4
154,49,3791,803350,98,en,4
154,49,3159,803154,98,en,4
154,49,2957,803057,98,en,4
154,49,3127,803168,98,en,4
154,49,2918,803005,98,en,4
154,49,2993,803064,98,en,4
154,49,3314,803140,98,en,4
154,49,3854,803380,98,en,4
154,49,3512,803235,98,en,4
154,49,3597,803267,98,en,4
154,49,3589,803294,98,en,4
154,49,3540,803238,98,en,4
154,49,3385,803205,98,en,4
154,49,2946,803020,98,en,4
154,49,3190,803108,98,en,4
154,49,3144,803096,98,en,4
154,49,2994,803030,98,en,4
154,49,3219,803115,98,en,4
154,49,3676,803310,98,en,4
154,49,3492,803229,98,en,4
154,49,3053,803050,98,en,4
154,49,3700,803316,98,en,4
154,49,3118,803089,98,en,4
154,49,3576,803289,98,en,4
154,49,2893,802993,98,en,4
154,49,3647,803306,98,en,4
154,49,2881,802991,98,en,4
154,49,3347,803193,98,en,4
154,49,3295,803137,98,en,4
154,49,3544,803241,98,en,4
154,49,3716,803323,98,en,4
154,49,3357,803195,98,en,4
154,49,3361,803196,98,en,4
154,49,3605,803298,98,en,4
154,49,3329,803184,98,en,4
154,49,3416,803214,98,en,4
154,49,3336,803172,98,en,4
154,49,3357,803197,98,en,4
154,49,3313,803147,98,en,4
154,49,3290,803136,98,en,4
154,49,3616,803257,98,en,4
154,49,3226,803117,98,en,4
154,49,3205,803111,98,en,4
154,49,2975,803034,98,en,4
154,49,3774,803348,98,en,4
154,49,3408,803212,98,en,4
154,49,3460,803223,98,en,4
154,49,3773,803341,98,en,4
154,49,2897,803010,98,en,4
154,49,3180,803105,98,en,4
154,49,3542,803260,98,en,4
154,49,3148,803094,98,en,4
154,49,3027,803046,98,en,4
154,49,3662,803308,98,en,4
154,49,3269,803130,98,en,4
154,49,3280,803180,98,en,4
154,49,3257,803175,98,en,4
154,49,3217,803113,98,en,4
154,49,3722,803325,98,en,4
154,49,3339,803185,98,en,4
154,49,3273,803179,98,en,4
154,49,3741,803332,98,en,4
154,49,3169,803100,98,en,4
154,49,3752,803337,98,en,4
154,49,2895,802996,98,en,4
154,49,2987,803061,98,en,4
154,49,3200,803163,98,en,4
154,49,3248,803123,98,en,4
154,49,3863,803381,98,en,4
154,49,3738,803336,98,en,4
154,49,3729,803330,98,en,4
154,49,3593,803253,98,en,4
154,49,3570,803262,98,en,4
154,49,3593,803264,98,en,4
154,49,3162,803102,98,en,4
154,49,3691,803315,98,en,4
154,49,3428,803186,98,en,4
154,49,3180,803157,98,en,4
154,49,3261,803132,98,en,4
154,49,3636,803353,98,en,4
154,49,2992,803031,98,en,4
154,49,2873,802988,98,en,4
154,49,3115,803086,98,en,4
154,49,3552,803243,98,en,4
154,49,3196,803110,98,en,4
154,49,2917,803004,98,en,4
154,49,3253,803126,98,en,4
154,49,3852,803378,98,en,4
154,49,3077,803078,98,en,4
154,49,2888,802992,98,en,4
154,49,3790,803344,98,en,4
154,49,3266,803131,98,en,4
154,49,3125,803090,98,en,4
154,49,2914,803003,98,en,4
154,49,2958,803023,98,en,4
154,49,2918,803002,98,en,4
154,49,2875,802994,98,en,4
154,49,3668,803309,98,en,4
154,49,3165,803155,98,en,4
154,49,2994,803062,98,en,4
154,49,3479,803227,98,en,4
154,49,3697,803314,98,en,4
154,49,3613,803299,98,en,4
154,49,3316,803183,98,en,4
154,49,2981,803028,98,en,4
154,49,3267,803133,98,en,4
154,49,3037,803048,98,en,4
154,49,3680,803312,98,en,4
154,49,3581,803290,98,en,4
154,49,3537,803240,98,en,4
154,49,2907,803015,98,en,4
154,49,3446,803220,98,en,4
154,49,3355,803202,98,en,4
154,49,3581,803247,98,en,4
154,49,2901,802997,98,en,4
154,49,3018,803052,98,en,4
154,49,3600,803269,98,en,4
154,49,2877,803008,98,en,4
154,49,3140,803092,98,en,4
154,49,3015,803043,98,en,4
154,49,2925,803017,98,en,4
154,49,3248,803124,98,en,4
154,49,3132,803091,98,en,4
154,49,3152,803073,98,en,4
154,49,3072,803075,98,en,4
154,49,3579,803248,98,en,4
154,49,3311,803211,98,en,4
154,49,3255,803128,98,en,4
154,49,3819,803356,98,en,4
154,49,2930,803018,98,en,4
154,49,2957,803054,98,en,4
154,49,2916,803001,98,en,4
154,49,3529,803285,98,en,4
154,49,2987,803063,98,en,4
154,49,3149,803097,98,en,4
154,49,3241,803121,98,en,4
154,49,3281,803135,98,en,4
154,49,3838,803377,98,en,4
154,49,3369,803199,98,en,4
154,49,2878,802989,98,en,4
154,49,3319,803141,98,en,4
154,49,3002,803041,98,en,4
154,49,3523,803190,98,en,4
154,49,3071,803077,98,en,4
154,49,3450,803221,98,en,4
154,49,2885,803012,98,en,4
154,49,3448,803222,98,en,4
154,49,3200,803160,98,en,4
154,49,3221,803166,98,en,4
154,49,2969,803036,98,en,4
154,49,3723,803320,98,en,4
154,49,2917,803016,98,en,4
154,49,3341,803191,98,en,4
154,49,3228,803118,98,en,4
154,49,2973,803035,98,en,4
154,49,3292,803181,98,en,4
154,49,3223,803116,98,en,4
154,49,3200,803109,98,en,4
154,49,3598,803293,98,en,4
154,49,3426,803170,98,en,4
154,49,3001,803042,98,en,4
154,49,3382,803206,98,en,4
154,49,3554,803242,98,en,4
154,49,3327,803145,98,en,4
154,49,3357,803192,98,en,4
154,49,3830,803359,98,en,4
154,49,3764,803333,98,en,4
154,49,3056,803053,98,en,4
154,49,3435,803219,98,en,4
154,49,2885,803009,98,en,4
154,49,3394,803207,98,en,4
154,49,3245,803174,98,en,4
154,49,3275,803134,98,en,4
154,49,3732,803335,98,en,4
154,49,2916,803006,98,en,4
154,49,3328,803169,98,en,4
154,49,3543,803286,98,en,4
154,49,3031,803045,98,en,4
154,49,3207,803112,98,en,4
154,49,3588,803265,98,en,4
154,49,3527,803239,98,en,4
154,49,3153,803098,98,en,4
154,49,3377,803204,98,en,4
154,49,3425,803216,98,en,4
154,49,3206,803161,98,en,4
154,49,3055,803071,98,en,4
154,49,3590,803251,98,en,4
154,49,3152,803095,98,en,4
154,49,3611,803236,98,en,4
154,49,3595,803292,98,en,4
154,49,3521,803237,98,en,4
154,49,3192,803159,98,en,4
154,49,3113,803088,98,en,4
154,49,3081,803080,98,en,4
154,49,3689,803313,98,en,4
154,49,3222,803167,98,en,4
154,49,3610,803270,98,en,4
154,49,2938,803019,98,en,4
154,49,3316,803143,98,en,4
154,49,3605,803255,98,en,4
154,49,3612,803297,98,en,4
154,49,3056,803051,98,en,4
154,49,3608,803256,98,en,4
154,49,3843,803357,98,en,4
154,49,3023,803044,98,en,4
154,49,3215,803164,98,en,4
154,49,3064,803076,98,en,4
154,49,3033,803148,98,en,4
154,49,3042,803069,98,en,4
154,49,2960,803024,98,en,4
154,49,2950,803022,98,en,4
154,49,3397,803208,98,en,4
154,49,3102,803085,98,en,4
154,49,3665,803311,98,en,4
154,49,3215,803114,98,en,4
154,49,3087,803082,98,en,4
154,49,3645,803304,98,en,4
154,49,3773,803340,98,en,4
154,49,3594,803254,98,en,4
154,49,2952,803021,98,en,4
154,49,2925,803000,98,en,4
154,49,3480,803226,98,en,4
154,49,3133,803171,98,en,4
154,49,3418,803215,98,en,4
154,49,3264,803178,98,en,4
154,49,3031,803047,98,en,4
154,49,3716,803329,98,en,4
154,49,3328,803144,98,en,4
154,49,3558,803244,98,en,4
154,49,3826,803360,98,en,4
154,49,3537,803258,98,en,4
154,49,2877,802990,98,en,4
154,49,3233,803119,98,en,4
154,49,3060,803074,98,en,4
154,49,3245,803122,98,en,4
154,49,3352,803194,98,en,4
154,49,3183,803106,98,en,4
154,49,3021,803067,98,en,4
154,49,3593,803232,98,en,4
154,49,3600,803233,98,en,4
154,49,3175,803125,98,en,4
154,49,2972,803025,98,en,4
154,49,3405,803209,98,en,4
154,49,3599,803295,98,en,4
154,49,3251,803127,98,en,4
154,49,3628,803302,98,en,4
154,49,3104,803084,98,en,4
154,49,3643,803305,98,en,4
154,49,3563,803288,98,en,4
154,49,3514,803189,98,en,4
154,49,3721,803321,98,en,4
154,49,2982,803058,98,en,4
154,49,3259,803177,98,en,4
154,49,3725,803324,98,en,4
154,49,3845,803358,98,en,4
154,49,3159,803101,98,en,4
154,49,3159,803103,98,en,4
154,49,2989,803065,98,en,4
154,49,3094,803083,98,en,4
154,49,3578,803263,98,en,4
154,49,3565,803261,98,en,4
154,49,3589,803291,98,en,4
154,49,3833,803361,98,en,4
154,49,3711,803319,98,en,4
154,49,3260,803129,98,en,4
164,51,3316,803143,98,en,4
164,51,3255,803128,98,en,4
164,51,3565,803261,98,en,4
164,51,3107,803087,98,en,4
164,51,3636,803353,98,en,4
164,51,3536,803271,98,en,4
164,51,3773,803340,98,en,4
164,51,3716,803318,98,en,4
164,51,3588,803250,98,en,4
164,51,3534,803284,98,en,4
164,51,3823,803376,98,en,4
164,51,2875,802994,98,en,4
164,51,3328,803170,98,en,4
164,51,2972,803025,98,en,4
164,51,3432,803191,98,en,4
164,51,3148,803094,98,en,4
164,51,3465,803224,98,en,4
164,51,3223,803116,98,en,4
164,51,3071,803077,98,en,4
164,51,3038,803070,98,en,4
164,51,3562,803283,98,en,4
164,51,3410,803183,98,en,4
164,51,2968,803026,98,en,4
164,51,3001,803042,98,en,4
164,51,3159,803101,98,en,4
164,51,3042,803069,98,en,4
164,51,3064,803076,98,en,4
164,51,3257,803155,98,en,4
164,51,3190,803108,98,en,4
164,51,3449,803222,98,en,4
164,51,3492,803231,98,en,4
164,51,3083,803081,98,en,4
164,51,3581,803290,98,en,4
164,51,3435,803193,98,en,4
164,51,3113,803088,98,en,4
164,51,3361,803198,98,en,4
164,51,3325,803169,98,en,4
164,51,3267,803156,98,en,4
164,51,3309,803164,98,en,4
164,51,3635,803303,98,en,4
164,51,3260,803129,98,en,4
164,51,3320,803167,98,en,4
164,51,3838,803377,98,en,4
164,51,2985,803029,98,en,4
164,51,3002,803041,98,en,4
164,51,3716,803355,98,en,4
164,51,3602,803281,98,en,4
164,51,3087,803082,98,en,4
164,51,3563,803288,98,en,4
164,51,3118,803089,98,en,4
164,51,3697,803314,98,en,4
164,51,3342,803152,98,en,4
164,51,3053,803071,98,en,4
164,51,3200,803109,98,en,4
164,51,3241,803121,98,en,4
164,51,3627,803352,98,en,4
164,51,3115,803086,98,en,4
164,51,3570,803277,98,en,4
164,51,2877,802990,98,en,4
164,51,3339,803173,98,en,4
164,51,3556,803275,98,en,4
164,51,3581,803247,98,en,4
164,51,3432,803190,98,en,4
164,51,3795,803371,98,en,4
164,51,3724,803356,98,en,4
164,51,3554,803242,98,en,4
164,51,2918,803005,98,en,4
164,51,3649,803354,98,en,4
164,51,3132,803091,98,en,4
164,51,3752,803337,98,en,4
164,51,3473,803225,98,en,4
164,51,3723,803320,98,en,4
164,51,3668,803309,98,en,4
164,51,3301,803138,98,en,4
164,51,3781,803370,98,en,4
164,51,3833,803361,98,en,4
164,51,3368,803203,98,en,4
164,51,3750,803364,98,en,4
164,51,3598,803293,98,en,4
164,51,3368,803179,98,en,4
164,51,3781,803349,98,en,4
164,51,3179,803157,98,en,4
164,51,3584,803268,98,en,4
164,51,3191,803107,98,en,4
164,51,3369,803199,98,en,4
