ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
659,354,6736,818151,102,en,8
659,354,6909,818203,102,en,8
659,354,6724,818148,102,en,8
659,354,7031,818230,102,en,8
659,354,6828,818177,102,en,8
659,354,6782,818163,102,en,8
659,354,7140,818248,102,en,8
659,354,7059,818239,102,en,8
659,354,6793,818167,102,en,8
659,354,6887,818194,102,en,8
659,354,6966,818213,102,en,8
659,354,6853,818185,102,en,8
659,354,6902,818198,102,en,8
659,354,7275,818280,102,en,8
659,354,7287,818281,102,en,8
659,354,7172,818260,102,en,8
659,354,7303,818286,102,en,8
659,354,6634,818127,102,en,8
659,354,6624,818126,102,en,8
659,354,7291,818283,102,en,8
659,354,6703,818143,102,en,8
659,354,7017,818223,102,en,8
659,354,7248,818257,102,en,8
659,354,7312,818289,102,en,8
659,354,6927,818206,102,en,8
659,354,6748,818158,102,en,8
659,354,6699,818141,102,en,8
659,354,7216,818267,102,en,8
659,354,6999,818221,102,en,8
659,354,6665,818135,102,en,8
659,354,6924,818207,102,en,8
659,354,7135,818249,102,en,8
659,354,6678,818138,102,en,8
659,354,7123,818252,102,en,8
659,354,7139,818212,102,en,8
659,354,7179,818262,102,en,8
659,354,7269,818279,102,en,8
659,354,6893,818196,102,en,8
659,354,6818,818174,102,en,8
659,354,7261,818273,102,en,8
659,354,7115,818251,102,en,8
659,354,6636,818130,102,en,8
659,354,7258,818277,102,en,8
659,354,7265,818278,102,en,8
659,354,7313,818287,102,en,8
659,354,7311,818285,102,en,8
659,354,6882,818201,102,en,8
659,354,6714,818145,102,en,8
659,354,7251,818276,102,en,8
659,354,7103,818245,102,en,8
659,354,7304,818288,102,en,8
659,354,7042,818233,102,en,8
659,354,7011,818224,102,en,8
659,354,6875,818192,102,en,8
659,354,6726,818146,102,en,8
659,354,6991,818218,102,en,8
659,354,6654,818132,102,en,8
659,354,6846,818184,102,en,8
659,354,7159,818256,102,en,8
659,354,6821,818175,102,en,8
659,354,7008,818222,102,en,8
659,354,6980,818216,102,en,8
659,354,6932,818208,102,en,8
659,354,7312,818291,102,en,8
659,354,6849,818183,102,en,8
659,354,7048,818234,102,en,8
659,354,7035,818235,102,en,8
659,354,6952,818210,102,en,8
659,354,7149,818254,102,en,8
659,354,6644,818131,102,en,8
659,354,7072,818240,102,en,8
659,354,7229,818274,102,en,8
659,354,7241,818275,102,en,8
659,354,7015,818227,102,en,8
659,354,7198,818265,102,en,8
659,354,6872,818190,102,en,8
660,354,3186,803158,98,en,4
660,354,3176,803156,98,en,4
660,354,3224,803167,98,en,4
660,354,3638,803356,98,en,4
660,354,3521,803237,98,en,4
660,354,3176,803157,98,en,4
660,354,3626,803352,98,en,4
660,354,3388,803262,98,en,4
660,354,2929,803000,98,en,4
660,354,2997,803032,98,en,4
660,354,3195,803165,98,en,4
660,354,3748,803357,98,en,4
660,354,3568,803278,98,en,4
660,354,3474,803205,98,en,4
660,354,3272,803179,98,en,4
660,354,3776,803367,98,en,4
660,354,3556,803275,98,en,4
660,354,3544,803241,98,en,4
660,354,3331,803256,98,en,4
660,354,3221,803168,98,en,4
660,354,2877,802990,98,en,4
660,354,3191,803107,98,en,4
660,354,2880,803035,98,en,4
660,354,3451,803274,98,en,4
660,354,3447,803238,98,en,4
660,354,3442,803273,98,en,4
660,354,2985,803029,98,en,4
660,354,3410,803183,98,en,4
660,354,3347,803176,98,en,4
660,354,3094,803083,98,en,4
660,354,3360,803260,98,en,4
660,354,2885,803009,98,en,4
660,354,3461,803180,98,en,4
660,354,3057,803051,98,en,4
660,354,2895,802996,98,en,4
660,354,3355,803258,98,en,4
660,354,2874,802995,98,en,4
660,354,2893,802993,98,en,4
660,354,2901,802997,98,en,4
660,354,2950,803022,98,en,4
660,354,3346,803259,98,en,4
660,354,2888,802992,98,en,4
660,354,2881,802991,98,en,4
660,354,3045,803049,98,en,4
660,354,3600,803233,98,en,4
660,354,2938,803019,98,en,4
660,354,2972,803025,98,en,4
660,354,3311,803166,98,en,4
660,354,3630,803355,98,en,4
660,354,3636,803353,98,en,4
660,354,2978,803036,98,en,4
660,354,3036,803048,98,en,4
660,354,3615,803345,98,en,4
660,354,3031,803047,98,en,4
660,354,3798,803372,98,en,4
660,354,3517,803236,98,en,4
660,354,2873,802988,98,en,4
660,354,3579,803248,98,en,4
660,354,2888,803011,98,en,4
660,354,3215,803164,98,en,4
660,354,3795,803371,98,en,4
660,354,3027,803046,98,en,4
660,354,3472,803261,98,en,4
660,354,3702,803298,98,en,4
660,354,2952,803021,98,en,4
660,354,3169,803100,98,en,4
660,354,3159,803154,98,en,4
660,354,3165,803155,98,en,4
660,354,3649,803354,98,en,4
660,354,3657,803244,98,en,4
660,354,2968,803026,98,en,4
660,354,2992,803031,98,en,4
660,354,2930,803018,98,en,4
660,354,3190,803108,98,en,4
660,354,3478,803277,98,en,4
660,354,2891,803010,98,en,4
660,354,3066,803027,98,en,4
660,354,2975,803034,98,en,4
660,354,3528,803239,98,en,4
660,354,3442,803271,98,en,4
660,354,3409,803253,98,en,4
660,354,3754,803363,98,en,4
660,354,3053,803071,98,en,4
660,354,2891,803007,98,en,4
660,354,2877,802989,98,en,4
660,354,3397,803182,98,en,4
660,354,2877,803008,98,en,4
660,354,3200,803109,98,en,4
660,354,3077,803078,98,en,4
660,354,3002,803033,98,en,4
660,354,3776,803313,98,en,4
660,354,3784,803314,98,en,4
660,354,3460,803276,98,en,4
660,354,3416,803266,98,en,4
660,354,3737,803334,98,en,4
660,354,2982,803058,98,en,4
660,354,3708,803297,98,en,4
660,354,2875,802994,98,en,4
660,354,3503,803267,98,en,4
660,354,3231,803145,98,en,4
660,354,3053,803050,98,en,4
660,354,2981,803028,98,en,4
660,354,2960,803024,98,en,4
660,354,3167,803153,98,en,4
660,354,3016,803040,98,en,4
660,354,3138,803149,98,en,4
660,354,3435,803219,98,en,4
660,354,3435,803272,98,en,4
660,354,3785,803368,98,en,4
660,354,3552,803243,98,en,4
660,354,2993,803030,98,en,4
660,354,3829,803335,98,en,4
660,354,2907,802998,98,en,4
660,354,2945,803020,98,en,4
660,354,3175,803125,98,en,4
660,354,2958,803023,98,en,4
660,354,2917,802999,98,en,4
660,354,3263,803178,98,en,4
669,357,3838,803362,98,en,4
669,357,3325,803169,98,en,4
669,357,3868,803369,98,en,4
669,357,3331,803256,98,en,4
669,357,3334,803189,98,en,4
669,357,2992,803035,98,en,4
669,357,3677,803310,98,en,4
669,357,3590,803250,98,en,4
669,357,3347,803193,98,en,4
669,357,2958,803055,98,en,4
669,357,3170,803153,98,en,4
669,357,3320,803167,98,en,4
669,357,3511,803255,98,en,4
669,357,2873,803040,98,en,4
669,357,3336,803186,98,en,4
669,357,3614,803351,98,en,4
669,357,2938,803018,98,en,4
669,357,3357,803180,98,en,4
669,357,3145,803145,98,en,4
669,357,3463,803275,98,en,4
669,357,3175,803105,98,en,4
669,357,3450,803241,98,en,4
669,357,3338,803172,98,en,4
669,357,3258,803177,98,en,4
669,357,3448,803222,98,en,4
669,357,3826,803360,98,en,4
669,357,2968,803036,98,en,4
669,357,2925,802999,98,en,4
669,357,2875,802996,98,en,4
669,357,3626,803345,98,en,4
669,357,3846,803364,98,en,4
669,357,3781,803370,98,en,4
669,357,3595,803292,98,en,4
669,357,3498,803253,98,en,4
669,357,3426,803269,98,en,4
669,357,3557,803243,98,en,4
669,357,3138,803148,98,en,4
669,357,3214,803161,98,en,4
669,357,3465,803244,98,en,4
669,357,3175,803155,98,en,4
669,357,3598,803350,98,en,4
669,357,3148,803147,98,en,4
669,357,3702,803295,98,en,4
669,357,2959,803057,98,en,4
669,357,3357,803192,98,en,4
669,357,3006,803053,98,en,4
669,357,3339,803257,98,en,4
669,357,3773,803341,98,en,4
669,357,3589,803248,98,en,4
669,357,3785,803368,98,en,4
669,357,3426,803270,98,en,4
669,357,3812,803374,98,en,4
669,357,3570,803277,98,en,4
669,357,2875,802994,98,en,4
669,357,3368,803264,98,en,4
669,357,3126,803151,98,en,4
669,357,3339,803187,98,en,4
669,357,3031,803046,98,en,4
669,357,3223,803166,98,en,4
669,357,3326,803149,98,en,4
669,357,2988,803062,98,en,4
669,357,3378,803205,98,en,4
669,357,3480,803246,98,en,4
669,357,3634,803352,98,en,4
669,357,3707,803299,98,en,4
669,357,3006,803061,98,en,4
669,357,2987,803059,98,en,4
669,357,3309,803164,98,en,4
669,357,3448,803273,98,en,4
669,357,3333,803146,98,en,4
669,357,3264,803175,98,en,4
669,357,3587,803347,98,en,4
669,357,3645,803304,98,en,4
669,357,3506,803233,98,en,4
669,357,3537,803258,98,en,4
669,357,3788,803316,98,en,4
669,357,3302,803181,98,en,4
669,357,3646,803303,98,en,4
669,357,3749,803358,98,en,4
669,357,3432,803190,98,en,4
669,357,3589,803348,98,en,4
669,357,2918,802998,98,en,4
669,357,2920,803002,98,en,4
669,357,3316,803183,98,en,4
669,357,3737,803354,98,en,4
669,357,3781,803349,98,en,4
669,357,3414,803267,98,en,4
669,357,3125,803089,98,en,4
669,357,3290,803178,98,en,4
669,357,3228,803171,98,en,4
669,357,3328,803188,98,en,4
669,357,3496,803251,98,en,4
669,357,3838,803377,98,en,4
669,357,3643,803356,98,en,4
669,357,2972,803026,98,en,4
669,357,2883,802991,98,en,4
669,357,3868,803366,98,en,4
669,357,3612,803297,98,en,4
669,357,3708,803317,98,en,4
669,357,3214,803157,98,en,4
669,357,3317,803168,98,en,4
669,357,3160,803100,98,en,4
669,357,3443,803240,98,en,4
669,357,3702,803298,98,en,4
669,357,3332,803150,98,en,4
669,357,3862,803380,98,en,4
669,357,3279,803179,98,en,4
669,357,2958,803052,98,en,4
669,357,3849,803363,98,en,4
669,357,2897,802992,98,en,4
669,357,3478,802985,98,en,4
669,357,3514,803232,98,en,4
669,357,3493,803229,98,en,4
669,357,3596,803346,98,en,4
669,357,3724,803353,98,en,4
669,357,2880,803008,98,en,4
669,357,3815,803375,98,en,4
669,357,3588,803279,98,en,4
669,357,3536,803271,98,en,4
669,357,2893,802993,98,en,4
669,357,3691,803315,98,en,4
669,357,3352,803191,98,en,4
669,357,2878,802987,98,en,4
669,357,3584,803268,98,en,4
669,357,2917,803004,98,en,4
669,357,3031,803071,98,en,4
669,357,2876,803013,98,en,4
669,357,2960,803024,98,en,4
669,357,3296,803162,98,en,4
669,357,3347,803176,98,en,4
669,357,3339,803174,98,en,4
669,357,3128,803152,98,en,4
669,357,3589,803249,98,en,4
669,357,3303,803182,98,en,4
669,357,2877,802990,98,en,4
669,357,3704,803296,98,en,4
669,357,3686,803342,98,en,4
669,357,3833,803361,98,en,4
669,357,3575,803278,98,en,4
669,357,3852,803378,98,en,4
669,357,3154,803098,98,en,4
669,357,3776,803367,98,en,4
669,357,3602,803281,98,en,4
669,357,3520,803234,98,en,4
669,357,3432,803185,98,en,4
669,357,3816,803376,98,en,4
669,357,3500,803254,98,en,4
669,357,3554,803276,98,en,4
669,357,2998,803034,98,en,4
669,357,3442,803272,98,en,4
669,357,3249,803122,98,en,4
669,357,3405,803219,98,en,4
669,357,2878,802989,98,en,4
669,357,3159,803103,98,en,4
669,357,3783,803314,98,en,4
669,357,3864,803365,98,en,4
669,357,2959,803056,98,en,4
669,357,3241,803170,98,en,4
669,357,3764,803333,98,en,4
669,357,3613,803344,98,en,4
669,357,3489,803247,98,en,4
669,357,3346,803259,98,en,4
669,357,3477,803245,98,en,4
669,357,3426,803217,98,en,4
669,357,3448,803220,98,en,4
669,357,3863,803381,98,en,4
669,357,3192,803158,98,en,4
669,357,3155,803072,98,en,4
669,357,3665,803302,98,en,4
669,357,3253,803125,98,en,4
669,357,3486,803263,98,en,4
669,357,3389,803262,98,en,4
669,357,3384,803261,98,en,4
669,357,3448,803239,98,en,4
669,357,3514,803280,98,en,4
669,357,3736,803334,98,en,4
669,357,3158,803154,98,en,4
669,357,3842,803379,98,en,4
669,357,3815,803373,98,en,4
669,357,3843,803357,98,en,4
669,357,2952,803020,98,en,4
669,357,2875,802995,98,en,4
669,357,3450,803238,98,en,4
669,357,2896,803010,98,en,4
669,357,3513,803235,98,en,4
669,357,3160,803163,98,en,4
669,357,3689,803313,98,en,4
669,357,3196,803159,98,en,4
669,357,3337,803266,98,en,4
669,357,3196,803156,98,en,4
669,357,3330,803184,98,en,4
669,357,2986,803028,98,en,4
669,357,2972,803054,98,en,4
669,357,2986,803030,98,en,4
669,357,3609,803343,98,en,4
669,357,3339,803173,98,en,4
669,357,3563,803282,98,en,4
669,357,3369,803260,98,en,4
669,357,3495,803265,98,en,4
669,357,3497,803252,98,en,4
669,357,3294,803160,98,en,4
669,357,3289,803165,98,en,4
482,216,3031,803045,98,en,4
482,216,3023,803044,98,en,4
482,216,3015,803043,98,en,4
482,216,2999,803037,98,en,4
482,216,3002,803041,98,en,4
482,216,3053,803050,98,en,4
482,216,3045,803049,98,en,4
482,216,3001,803042,98,en,4
482,216,3009,803039,98,en,4
482,216,3027,803046,98,en,4
482,216,3015,803040,98,en,4
482,216,3004,803038,98,en,4
482,216,3056,803051,98,en,4
482,216,3037,803048,98,en,4
482,216,3031,803047,98,en,4
482,216,2873,803036,98,en,4
658,354,6176,851803,3,en,7
658,354,6336,851849,3,en,7
658,354,6600,851915,3,en,7
658,354,6170,851802,3,en,7
658,354,6037,851770,3,en,7
658,354,5869,851738,3,en,7
658,354,6008,851785,3,en,7
658,354,5981,851781,3,en,7
658,354,6370,851854,3,en,7
658,354,5975,851758,3,en,7
658,354,6233,851838,3,en,7
658,354,5857,851753,3,en,7
658,354,5667,851708,3,en,7
658,354,6376,851884,3,en,7
658,354,6176,851823,3,en,7
658,354,6291,851857,3,en,7
658,354,6193,851807,3,en,7
658,354,6361,851853,3,en,7
658,354,6584,851934,3,en,7
658,354,6473,851905,3,en,7
658,354,5984,851780,3,en,7
658,354,6199,851827,3,en,7
658,354,6454,851797,3,en,7
658,354,6318,851836,3,en,7
658,354,5939,851750,3,en,7
658,354,5964,851776,3,en,7
658,354,6329,851840,3,en,7
658,354,5968,851775,3,en,7
658,354,6415,851868,3,en,7
658,354,6345,851875,3,en,7
658,354,5847,851731,3,en,7
658,354,5671,851735,3,en,7
658,354,5977,851779,3,en,7
658,354,5997,851762,3,en,7
658,354,6294,851858,3,en,7
658,354,6344,851847,3,en,7
658,354,5747,851704,3,en,7
658,354,6394,851888,3,en,7
658,354,6610,851943,3,en,7
658,354,5639,851700,3,en,7
658,354,6158,851798,3,en,7
658,354,5807,851720,3,en,7
658,354,6321,851837,3,en,7
658,354,6201,851808,3,en,7
658,354,6356,851879,3,en,7
658,354,5675,851713,3,en,7
658,354,5816,851745,3,en,7
658,354,6239,851816,3,en,7
658,354,6551,851924,3,en,7
658,354,5703,851718,3,en,7
658,354,6350,851850,3,en,7
658,354,6159,851817,3,en,7
658,354,6505,851914,3,en,7
658,354,6211,851810,3,en,7
658,354,5970,851777,3,en,7
658,354,5634,851699,3,en,7
658,354,6414,851892,3,en,7
658,354,6341,851848,3,en,7
658,354,6183,851824,3,en,7
658,354,6519,851918,3,en,7
658,354,6396,851860,3,en,7
658,354,6163,851800,3,en,7
658,354,6430,851893,3,en,7
658,354,6336,851845,3,en,7
658,354,5779,851736,3,en,7
658,354,6386,851887,3,en,7
658,354,6574,851930,3,en,7
658,354,6498,851911,3,en,7
658,354,6186,851805,3,en,7
658,354,6367,851855,3,en,7
658,354,5672,851712,3,en,7
658,354,6115,851788,3,en,7
658,354,5991,851760,3,en,7
658,354,6372,851883,3,en,7
658,354,6235,851815,3,en,7
658,354,6421,851869,3,en,7
658,354,6572,851931,3,en,7
658,354,5671,851733,3,en,7
658,354,5825,851726,3,en,7
658,354,5665,851707,3,en,7
658,354,6134,851791,3,en,7
658,354,5930,851748,3,en,7
658,354,5795,851717,3,en,7
658,354,6501,851913,3,en,7
658,354,6323,851839,3,en,7
658,354,6595,851939,3,en,7
658,354,5997,851784,3,en,7
658,354,6445,851899,3,en,7
658,354,6580,851933,3,en,7
658,354,6086,851783,3,en,7
658,354,6190,851826,3,en,7
658,354,6231,851814,3,en,7
658,354,6139,851792,3,en,7
658,354,6248,851818,3,en,7
658,354,6369,851882,3,en,7
658,354,6523,851917,3,en,7
658,354,6354,851851,3,en,7
658,354,5803,851719,3,en,7
658,354,6615,851942,3,en,7
658,354,6430,851897,3,en,7
658,354,6314,851835,3,en,7
658,354,6144,851793,3,en,7
658,354,6404,851890,3,en,7
658,354,6362,851880,3,en,7
658,354,5669,851710,3,en,7
658,354,5737,851702,3,en,7
658,354,6582,851935,3,en,7
658,354,5840,851728,3,en,7
658,354,6119,851789,3,en,7
658,354,6419,851866,3,en,7
658,354,5997,851764,3,en,7
658,354,6318,851832,3,en,7
658,354,5773,851737,3,en,7
658,354,5875,851755,3,en,7
658,354,6560,851928,3,en,7
658,354,6299,851859,3,en,7
658,354,5898,851743,3,en,7
658,354,6169,851821,3,en,7
658,354,5823,851725,3,en,7
658,354,6165,851820,3,en,7
658,354,6221,851812,3,en,7
658,354,6067,851796,3,en,7
658,354,6590,851938,3,en,7
658,354,5665,851734,3,en,7
658,354,6489,851908,3,en,7
658,354,6433,851896,3,en,7
658,354,6514,851916,3,en,7
658,354,5845,851729,3,en,7
658,354,6353,851878,3,en,7
658,354,6360,851881,3,en,7
658,354,6461,851903,3,en,7
658,354,5943,851751,3,en,7
658,354,6373,851856,3,en,7
658,354,6349,851852,3,en,7
658,354,6207,851809,3,en,7
658,354,6084,851782,3,en,7
658,354,5945,851752,3,en,7
658,354,5850,851732,3,en,7
658,354,6173,851822,3,en,7
658,354,6407,851864,3,en,7
658,354,6463,851902,3,en,7
658,354,6187,851825,3,en,7
658,354,6018,851767,3,en,7
658,354,6495,851910,3,en,7
658,354,6401,851862,3,en,7
658,354,6478,851906,3,en,7
658,354,6535,851921,3,en,7
658,354,6577,851932,3,en,7
658,354,5830,851727,3,en,7
658,354,6412,851865,3,en,7
658,354,6403,851863,3,en,7
658,354,6025,851768,3,en,7
658,354,5666,851706,3,en,7
658,354,6348,851877,3,en,7
658,354,5720,851722,3,en,7
658,354,6340,851846,3,en,7
658,354,6410,851891,3,en,7
658,354,5606,851693,3,en,7
658,354,6042,851773,3,en,7
658,354,5659,851705,3,en,7
658,354,5989,851761,3,en,7
658,354,5888,851741,3,en,7
658,354,6567,851929,3,en,7
658,354,5627,851698,3,en,7
658,354,6215,851811,3,en,7
658,354,5892,851742,3,en,7
658,354,5578,851685,3,en,7
658,354,5767,851754,3,en,7
658,354,5994,851763,3,en,7
658,354,6336,851872,3,en,7
658,354,5744,851703,3,en,7
658,354,5738,851701,3,en,7
658,354,6224,851834,3,en,7
658,354,6599,851940,3,en,7
658,354,6240,851842,3,en,7
658,354,5590,851689,3,en,7
658,354,5883,851740,3,en,7
658,354,6438,851898,3,en,7
658,354,5698,851692,3,en,7
658,354,6486,851907,3,en,7
658,354,6338,851844,3,en,7
658,354,5870,851756,3,en,7
658,354,6202,851828,3,en,7
658,354,6340,851871,3,en,7
658,354,5720,851724,3,en,7
658,354,6167,851801,3,en,7
658,354,6257,851843,3,en,7
658,354,6550,851926,3,en,7
658,354,6331,851870,3,en,7
658,354,5680,851714,3,en,7
658,354,5923,851747,3,en,7
658,354,6524,851919,3,en,7
658,354,6240,851841,3,en,7
658,354,6375,851886,3,en,7
658,354,5904,851744,3,en,7
658,354,6448,851900,3,en,7
658,354,5668,851709,3,en,7
658,354,6255,851819,3,en,7
658,354,6337,851874,3,en,7
658,354,6454,851901,3,en,7
658,354,5595,851690,3,en,7
658,354,6028,851769,3,en,7
658,354,6554,851925,3,en,7
658,354,6015,851787,3,en,7
658,354,6072,851778,3,en,7
658,354,6212,851829,3,en,7
658,354,5618,851696,3,en,7
658,354,6604,851941,3,en,7
658,354,6413,851867,3,en,7
658,354,5616,851697,3,en,7
658,354,5675,851711,3,en,7
658,354,6014,851766,3,en,7
658,354,6049,851774,3,en,7
658,354,6339,851873,3,en,7
658,354,6223,851813,3,en,7
658,354,6378,851885,3,en,7
658,354,5772,851686,3,en,7
658,354,6614,851944,3,en,7
658,354,5673,851687,3,en,7
658,354,6503,851912,3,en,7
658,354,6586,851937,3,en,7
658,354,5780,851739,3,en,7
658,354,6086,851804,3,en,7
658,354,6493,851909,3,en,7
658,354,5716,851721,3,en,7
658,354,5601,851691,3,en,7
658,354,6590,851936,3,en,7
658,354,6217,851830,3,en,7
658,354,6314,851831,3,en,7
658,354,6140,851794,3,en,7
658,354,6426,851894,3,en,7
658,354,5688,851715,3,en,7
658,354,5812,851723,3,en,7
658,354,6049,851772,3,en,7
658,354,6190,851806,3,en,7
658,354,5619,851695,3,en,7
658,354,6538,851922,3,en,7
658,354,6554,851927,3,en,7
658,354,6545,851923,3,en,7
658,354,6124,851790,3,en,7
658,354,5615,851694,3,en,7
658,354,6041,851771,3,en,7
658,354,6402,851861,3,en,7
658,354,5583,851688,3,en,7
658,354,6145,851795,3,en,7
658,354,5820,851746,3,en,7
658,354,6344,851876,3,en,7
658,354,6395,851889,3,en,7
658,354,6470,851904,3,en,7
658,354,5972,851757,3,en,7
658,354,6527,851920,3,en,7
658,354,5933,851749,3,en,7
658,354,6098,851786,3,en,7
658,354,6006,851765,3,en,7
658,354,6158,851799,3,en,7
658,354,5843,851730,3,en,7
658,354,5982,851759,3,en,7
658,354,6230,851833,3,en,7
658,354,5789,851716,3,en,7
658,354,6435,851895,3,en,7
498,238,3018,803043,98,en,4
498,238,3860,803380,98,en,4
498,238,2935,803018,98,en,4
498,238,2984,803061,98,en,4
498,238,3009,803039,98,en,4
498,238,2883,802994,98,en,4
498,238,2979,803029,98,en,4
498,238,2978,803026,98,en,4
498,238,3005,803038,98,en,4
498,238,2877,802987,98,en,4
498,238,2983,803028,98,en,4
498,238,2978,803025,98,en,4
498,238,2979,803030,98,en,4
498,238,3004,803037,98,en,4
498,238,3867,803381,98,en,4
498,238,3014,803027,98,en,4
498,238,2872,803036,98,en,4
498,238,3025,803044,98,en,4
498,238,2886,802995,98,en,4
498,238,3308,803140,98,en,4
