ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
689,364,6170,851818,3,en,7
689,364,6161,851808,3,en,7
689,364,6083,851775,3,en,7
689,364,5740,851710,3,en,7
689,364,5963,851764,3,en,7
689,364,6153,851807,3,en,7
689,364,6237,851811,3,en,7
689,364,5727,851890,3,en,7
689,364,5650,851723,3,en,7
689,364,5590,851879,3,en,7
689,364,6127,851784,3,en,7
689,364,6125,851804,3,en,7
689,364,5719,851887,3,en,7
689,364,6362,851849,3,en,7
689,364,6476,851903,3,en,7
689,364,6390,851861,3,en,7
689,364,6582,851915,3,en,7
689,364,6070,851766,3,en,7
689,364,6364,851850,3,en,7
689,364,6127,851783,3,en,7
689,364,5715,851875,3,en,7
689,364,5875,851735,3,en,7
689,364,6285,851831,3,en,7
689,364,5609,851885,3,en,7
689,364,6192,851809,3,en,7
689,364,5579,851685,3,en,7
689,364,6596,851917,3,en,7
689,364,6536,851874,3,en,7
689,364,6166,851817,3,en,7
689,364,6618,851920,3,en,7
689,364,5614,851692,3,en,7
689,364,6458,851900,3,en,7
689,364,5781,851713,3,en,7
689,364,5788,851714,3,en,7
689,364,5653,851725,3,en,7
689,364,6295,851832,3,en,7
689,364,5762,851922,3,en,7
689,364,5818,851942,3,en,7
689,364,6214,851826,3,en,7
689,364,6600,851933,3,en,7
689,364,6409,851857,3,en,7
689,364,6006,851755,3,en,7
689,364,5827,851944,3,en,7
689,364,6455,851866,3,en,7
689,364,6307,851843,3,en,7
689,364,5760,851921,3,en,7
689,364,5702,851705,3,en,7
689,364,6336,851845,3,en,7
689,364,5599,851882,3,en,7
689,364,6278,851841,3,en,7
689,364,5906,851739,3,en,7
689,364,6118,851803,3,en,7
689,364,5944,851744,3,en,7
689,364,5705,851799,3,en,7
689,364,5816,851718,3,en,7
689,364,6308,851834,3,en,7
689,364,6056,851765,3,en,7
689,364,6463,851901,3,en,7
689,364,5654,851699,3,en,7
689,364,6145,851806,3,en,7
689,364,6321,851844,3,en,7
689,364,5592,851880,3,en,7
689,364,5655,851726,3,en,7
689,364,5611,851886,3,en,7
689,364,5983,851750,3,en,7
689,364,6130,851785,3,en,7
689,364,5846,851729,3,en,7
689,364,5913,851759,3,en,7
689,364,6549,851913,3,en,7
689,364,6192,851823,3,en,7
689,364,5803,851716,3,en,7
689,364,6359,851848,3,en,7
689,364,6177,851820,3,en,7
689,364,6057,851772,3,en,7
689,364,6302,851833,3,en,7
689,364,6559,851924,3,en,7
689,364,6417,851863,3,en,7
689,364,6292,851842,3,en,7
689,364,5663,851793,3,en,7
689,364,6002,851754,3,en,7
689,364,5973,851747,3,en,7
689,364,6387,851853,3,en,7
689,364,6611,851919,3,en,7
689,364,5700,851798,3,en,7
689,364,6129,851792,3,en,7
689,364,5735,851894,3,en,7
689,364,6247,851813,3,en,7
689,364,5914,851740,3,en,7
689,364,6118,851781,3,en,7
689,364,6014,851756,3,en,7
689,364,6410,851891,3,en,7
689,364,5698,851797,3,en,7
689,364,5608,851691,3,en,7
689,364,5691,851707,3,en,7
689,364,6604,851918,3,en,7
689,364,6438,851865,3,en,7
689,364,6101,851779,3,en,7
689,364,6481,851904,3,en,7
689,364,6567,851914,3,en,7
689,364,5742,851711,3,en,7
689,364,5934,851761,3,en,7
689,364,5877,851736,3,en,7
689,364,6183,851821,3,en,7
689,364,6568,851925,3,en,7
689,364,6513,851910,3,en,7
689,364,6545,851923,3,en,7
689,364,6516,851871,3,en,7
689,364,6050,851771,3,en,7
689,364,6424,851864,3,en,7
689,364,6331,851838,3,en,7
689,364,5770,851704,3,en,7
690,364,6934,818208,102,en,8
690,364,7109,818247,102,en,8
690,364,6847,818176,102,en,8
690,364,6864,818181,102,en,8
690,364,7047,818234,102,en,8
690,364,6925,818193,102,en,8
690,364,7008,818222,102,en,8
690,364,7002,818220,102,en,8
690,364,7181,818241,102,en,8
690,364,6789,818162,102,en,8
690,364,6792,818163,102,en,8
690,364,6787,818166,102,en,8
690,364,6912,818203,102,en,8
690,364,6738,818152,102,en,8
690,364,6857,818183,102,en,8
690,364,6919,818206,102,en,8
690,364,7073,818265,102,en,8
690,364,7290,818281,102,en,8
690,364,7263,818174,102,en,8
690,364,6678,818138,102,en,8
690,364,6725,818148,102,en,8
690,364,7170,818255,102,en,8
690,364,6638,818127,102,en,8
690,364,7043,818230,102,en,8
690,364,6852,818179,102,en,8
690,364,6835,818172,102,en,8
690,364,7135,818252,102,en,8
690,364,6971,818201,102,en,8
690,364,6895,818196,102,en,8
690,364,6679,818136,102,en,8
690,364,7019,818221,102,en,8
690,364,6985,818167,102,en,8
690,364,7103,818269,102,en,8
690,364,7278,818257,102,en,8
690,364,6745,818157,102,en,8
690,364,7140,818284,102,en,8
690,364,7053,818261,102,en,8
690,364,7058,818235,102,en,8
690,364,7309,818286,102,en,8
690,364,6990,818216,102,en,8
690,364,6997,818219,102,en,8
690,364,7098,818244,102,en,8
690,364,6896,818188,102,en,8
690,364,6732,818146,102,en,8
690,364,6979,818214,102,en,8
690,364,7109,818271,102,en,8
690,364,7306,818290,102,en,8
690,364,6920,818205,102,en,8
690,364,7033,818228,102,en,8
690,364,7110,818272,102,en,8
690,364,7237,818267,102,en,8
690,364,7292,818283,102,en,8
690,364,6871,818184,102,en,8
690,364,7000,818226,102,en,8
690,364,6648,818131,102,en,8
690,364,7072,818238,102,en,8
690,364,6811,818168,102,en,8
690,364,7118,818251,102,en,8
690,364,7295,818175,102,en,8
690,364,6953,818197,102,en,8
690,364,6643,818129,102,en,8
690,364,7192,818263,102,en,8
690,364,7099,818268,102,en,8
690,364,6829,818170,102,en,8
690,364,7083,818240,102,en,8
690,364,7116,818248,102,en,8
690,364,6836,818173,102,en,8
690,364,7002,818225,102,en,8
690,364,7110,818250,102,en,8
690,364,6723,818144,102,en,8
690,364,6807,818169,102,en,8
690,364,7057,818262,102,en,8
690,364,6630,818124,102,en,8
690,364,6884,818187,102,en,8
690,364,7094,818243,102,en,8
690,364,6969,818212,102,en,8
690,364,7274,818278,102,en,8
690,364,7270,818277,102,en,8
690,364,6726,818145,102,en,8
690,364,6875,818185,102,en,8
690,364,6842,818182,102,en,8
690,364,6969,818200,102,en,8
690,364,6978,818202,102,en,8
690,364,6933,818194,102,en,8
690,364,6713,818142,102,en,8
690,364,6668,818134,102,en,8
690,364,7248,818147,102,en,8
690,364,6939,818195,102,en,8
690,364,7280,818279,102,en,8
690,364,7108,818246,102,en,8
690,364,7063,818236,102,en,8
690,364,6752,818155,102,en,8
690,364,7310,818288,102,en,8
690,364,6848,818178,102,en,8
690,364,7077,818239,102,en,8
690,364,6737,818151,102,en,8
690,364,7140,818253,102,en,8
690,364,7036,818232,102,en,8
690,364,7031,818227,102,en,8
690,364,7042,818233,102,en,8
690,364,7307,818287,102,en,8
690,364,6659,818133,102,en,8
690,364,7013,818223,102,en,8
690,364,7068,818237,102,en,8
690,364,6757,818156,102,en,8
690,364,6635,818126,102,en,8
690,364,6622,818123,102,en,8
690,364,6682,818140,102,en,8
690,364,6919,818285,102,en,8
690,364,6672,818135,102,en,8
690,364,6919,818192,102,en,8
690,364,6692,818139,102,en,8
690,364,6779,818161,102,en,8
690,364,7133,818275,102,en,8
690,364,6915,818191,102,en,8
690,364,7020,818224,102,en,8
690,364,6907,818204,102,en,8
690,364,6786,818165,102,en,8
690,364,7184,818258,102,en,8
690,364,7263,818276,102,en,8
690,364,7037,818229,102,en,8
690,364,6658,818132,102,en,8
690,364,6801,818141,102,en,8
690,364,6633,818128,102,en,8
690,364,6706,818143,102,en,8
690,364,7157,818254,102,en,8
690,364,7121,818249,102,en,8
690,364,7295,818282,102,en,8
690,364,6943,818209,102,en,8
690,364,7103,818245,102,en,8
690,364,7106,818270,102,en,8
690,364,7260,818150,102,en,8
690,364,7198,818260,102,en,8
690,364,7160,818291,102,en,8
690,364,6905,818198,102,en,8
690,364,7074,818266,102,en,8
690,364,7238,818274,102,en,8
690,364,7284,818280,102,en,8
690,364,6734,818149,102,en,8
690,364,6924,818207,102,en,8
690,364,6795,818164,102,en,8
690,364,6973,818213,102,en,8
690,364,6808,818171,102,en,8
690,364,6989,818215,102,en,8
690,364,6828,818177,102,en,8
690,364,7318,818289,102,en,8
690,364,6742,818153,102,en,8
690,364,6742,818154,102,en,8
690,364,7189,818259,102,en,8
690,364,6774,818160,102,en,8
690,364,6629,818125,102,en,8
690,364,6992,818217,102,en,8
690,364,6856,818180,102,en,8
690,364,7071,818264,102,en,8
690,364,7049,818231,102,en,8
690,364,7214,818137,102,en,8
690,364,6908,818190,102,en,8
690,364,7174,818256,102,en,8
690,364,6906,818189,102,en,8
690,364,7014,818218,102,en,8
690,364,7090,818242,102,en,8
690,364,7121,818273,102,en,8
690,364,6960,818210,102,en,8
690,364,6638,818130,102,en,8
690,364,6965,818211,102,en,8
690,364,6879,818186,102,en,8
690,364,6771,818159,102,en,8
690,364,6964,818199,102,en,8
690,364,6765,818158,102,en,8
414,195,5672,851712,3,en,7
414,195,5756,851705,3,en,7
414,195,5756,851707,3,en,7
414,195,5679,851755,3,en,7
362,195,7304,818286,102,en,8
370,185,2882,802987,98,en,4
370,185,2879,802990,98,en,4
370,185,2989,803031,98,en,4
370,185,2954,803023,98,en,4
370,185,2980,803028,98,en,4
370,185,2939,803019,98,en,4
370,185,2976,803027,98,en,4
370,185,2878,802988,98,en,4
370,185,2968,803026,98,en,4
370,185,2950,803022,98,en,4
370,185,2982,803029,98,en,4
370,185,2957,803053,98,en,4
370,185,2873,802993,98,en,4
370,185,2985,803030,98,en,4
370,185,2880,802989,98,en,4
370,185,2927,803006,98,en,4
370,185,2944,803020,98,en,4
370,185,2932,803007,98,en,4
370,185,2879,802994,98,en,4
370,185,2883,802991,98,en,4
370,185,2936,803008,98,en,4
370,185,2917,803004,98,en,4
370,185,2907,803015,98,en,4
370,185,2964,803054,98,en,4
370,185,2900,802995,98,en,4
370,185,2894,802992,98,en,4
370,185,2906,802986,98,en,4
370,185,3571,802985,98,en,4
370,185,2923,803005,98,en,4
688,364,2964,803021,98,en,4
688,364,3135,803115,98,en,4
688,364,3193,803158,98,en,4
688,364,2979,803026,98,en,4
688,364,3355,803247,98,en,4
688,364,3079,803079,98,en,4
688,364,3781,803339,98,en,4
688,364,3358,803253,98,en,4
688,364,3415,803146,98,en,4
688,364,3354,803216,98,en,4
688,364,3446,803238,98,en,4
688,364,3048,803042,98,en,4
688,364,3706,803310,98,en,4
688,364,3061,803071,98,en,4
688,364,3827,803377,98,en,4
688,364,3868,803359,98,en,4
688,364,2931,803053,98,en,4
688,364,2874,803023,98,en,4
688,364,3355,803195,98,en,4
688,364,3183,803106,98,en,4
688,364,2948,803014,98,en,4
688,364,2874,802988,98,en,4
688,364,3129,803088,98,en,4
688,364,3309,803140,98,en,4
688,364,3795,803368,98,en,4
688,364,2951,803020,98,en,4
688,364,3596,803291,98,en,4
688,364,2978,803029,98,en,4
688,364,3434,803333,98,en,4
688,364,3787,803340,98,en,4
688,364,3134,803089,98,en,4
688,364,3172,803154,98,en,4
688,364,2956,803017,98,en,4
688,364,3242,803138,98,en,4
688,364,3434,803335,98,en,4
688,364,2928,803004,98,en,4
688,364,3045,803049,98,en,4
688,364,3041,803048,98,en,4
688,364,3761,803362,98,en,4
688,364,3113,803085,98,en,4
688,364,3354,803217,98,en,4
688,364,3435,803244,98,en,4
688,364,3434,803329,98,en,4
688,364,3355,803233,98,en,4
688,364,3514,803268,98,en,4
688,364,3053,803096,98,en,4
688,364,3354,803172,98,en,4
688,364,3672,803316,98,en,4
688,364,3608,803304,98,en,4
688,364,2937,803018,98,en,4
688,364,3799,803343,98,en,4
688,364,3457,803274,98,en,4
688,364,3682,803317,98,en,4
688,364,3494,803295,98,en,4
688,364,3727,803322,98,en,4
688,364,3424,803213,98,en,4
688,364,3351,803380,98,en,4
688,364,3031,803047,98,en,4
688,364,3251,803122,98,en,4
688,364,3242,803169,98,en,4
688,364,3415,803211,98,en,4
688,364,3017,803070,98,en,4
688,364,3438,803188,98,en,4
688,364,3818,803374,98,en,4
688,364,3258,803222,98,en,4
688,364,3714,803312,98,en,4
688,364,3585,803290,98,en,4
688,364,2992,803064,98,en,4
688,364,3402,803209,98,en,4
688,364,3697,803364,98,en,4
688,364,3347,803266,98,en,4
688,364,3555,803300,98,en,4
688,364,3523,803270,98,en,4
688,364,3836,803353,98,en,4
688,364,3769,803337,98,en,4
688,364,3214,803167,98,en,4
688,364,2930,803000,98,en,4
688,364,3355,803215,98,en,4
688,364,3097,803105,98,en,4
688,364,3774,803338,98,en,4
688,364,2899,803008,98,en,4
688,364,3368,803203,98,en,4
688,364,3355,803248,98,en,4
688,364,3153,803131,98,en,4
688,364,3045,803078,98,en,4
688,364,3841,803354,98,en,4
688,364,3035,803037,98,en,4
688,364,3610,803226,98,en,4
688,364,3660,803307,98,en,4
688,364,3245,803175,98,en,4
688,364,3353,803232,98,en,4
688,364,3591,803283,98,en,4
688,364,3095,803080,98,en,4
688,364,3818,803350,98,en,4
688,364,3177,803164,98,en,4
688,364,3357,803197,98,en,4
688,364,3187,803157,98,en,4
688,364,3688,803318,98,en,4
688,364,3339,803134,98,en,4
688,364,3857,803379,98,en,4
688,364,3010,803069,98,en,4
688,364,2887,802997,98,en,4
688,364,3729,803324,98,en,4
688,364,3204,803161,98,en,4
688,364,3248,803170,98,en,4
688,364,3240,803176,98,en,4
688,364,2995,803063,98,en,4
688,364,3435,803242,98,en,4
688,364,3360,803201,98,en,4
688,364,2981,803028,98,en,4
688,364,3360,803200,98,en,4
688,364,3247,803121,98,en,4
688,364,3258,803224,98,en,4
688,364,3068,803065,98,en,4
688,364,3561,803289,98,en,4
688,364,2965,803022,98,en,4
688,364,3028,803046,98,en,4
688,364,3854,803357,98,en,4
688,364,2877,802985,98,en,4
688,364,3451,803273,98,en,4
688,364,3155,803099,98,en,4
688,364,2997,803032,98,en,4
688,364,3709,803311,98,en,4
688,364,3518,803285,98,en,4
688,364,3495,803282,98,en,4
688,364,3802,803370,98,en,4
688,364,3597,803302,98,en,4
688,364,3154,803091,98,en,4
688,364,3397,803208,98,en,4
688,364,3521,803288,98,en,4
688,364,3629,803347,98,en,4
688,364,3046,803013,98,en,4
688,364,2965,803132,98,en,4
688,364,3435,803245,98,en,4
688,364,2938,803011,98,en,4
688,364,3026,803045,98,en,4
688,364,3464,803293,98,en,4
688,364,3207,803162,98,en,4
688,364,2881,802996,98,en,4
688,364,3347,803171,98,en,4
688,364,2940,803019,98,en,4
688,364,3299,803129,98,en,4
688,364,2998,803066,98,en,4
688,364,3490,803225,98,en,4
688,364,3437,803190,98,en,4
688,364,2978,803059,98,en,4
688,364,3071,803073,98,en,4
688,364,3257,803123,98,en,4
688,364,3354,803229,98,en,4
688,364,3434,803219,98,en,4
688,364,3233,803118,98,en,4
688,364,3158,803152,98,en,4
688,364,3720,803321,98,en,4
688,364,3116,803113,98,en,4
688,364,3060,803097,98,en,4
688,364,3148,803151,98,en,4
688,364,3489,803193,98,en,4
