ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
57,18,3031,803045,98,en,4
57,18,2901,802997,98,en,4
57,18,3196,803110,98,en,4
57,18,2877,803008,98,en,4
57,18,3077,803078,98,en,4
57,18,2890,803007,98,en,4
57,18,2938,803019,98,en,4
57,18,2875,803013,98,en,4
57,18,2993,803062,98,en,4
57,18,3006,803066,98,en,4
57,18,3107,803087,98,en,4
57,18,3216,803113,98,en,4
57,18,3219,803115,98,en,4
57,18,2872,803036,98,en,4
57,18,3009,803039,98,en,4
57,18,2914,803003,98,en,4
57,18,3125,803090,98,en,4
57,18,2958,803023,98,en,4
57,18,3113,803088,98,en,4
57,18,3205,803111,98,en,4
57,18,2885,803009,98,en,4
57,18,3087,803082,98,en,4
57,18,3189,803108,98,en,4
57,18,2925,803000,98,en,4
57,18,3031,803047,98,en,4
57,18,3056,803073,98,en,4
57,18,3169,803100,98,en,4
57,18,3002,803041,98,en,4
57,18,2887,803011,98,en,4
57,18,3060,803074,98,en,4
57,18,3104,803084,98,en,4
57,18,3065,803076,98,en,4
57,18,2972,803027,98,en,4
57,18,2988,803063,98,en,4
57,18,3155,803099,98,en,4
57,18,2959,803054,98,en,4
57,18,2895,802996,98,en,4
57,18,2896,803014,98,en,4
57,18,2916,803006,98,en,4
57,18,2950,803022,98,en,4
57,18,2919,803002,98,en,4
57,18,2987,803061,98,en,4
57,18,2878,802989,98,en,4
57,18,3038,803048,98,en,4
57,18,2893,802993,98,en,4
57,18,3160,803101,98,en,4
57,18,3114,803086,98,en,4
57,18,2946,803020,98,en,4
57,18,3199,803109,98,en,4
57,18,2985,803029,98,en,4
57,18,2917,803016,98,en,4
57,18,3056,803051,98,en,4
57,18,3223,803116,98,en,4
57,18,2901,802986,98,en,4
57,18,3163,803102,98,en,4
57,18,2957,803053,98,en,4
56,19,2908,803015,98,en,4
56,19,3002,803042,98,en,4
56,19,2874,802995,98,en,4
56,19,2973,803027,98,en,4
56,19,3002,803043,98,en,4
56,19,2873,802988,98,en,4
56,19,2879,802989,98,en,4
56,19,3087,803082,98,en,4
54,18,6932,818208,102,en,8
54,18,7095,818243,102,en,8
54,18,7072,818240,102,en,8
54,18,7053,818238,102,en,8
54,18,7159,818256,102,en,8
54,18,7186,818264,102,en,8
54,18,7206,818266,102,en,8
54,18,7148,818258,102,en,8
54,18,6916,818205,102,en,8
54,18,6627,818125,102,en,8
54,18,6703,818143,102,en,8
54,18,6707,818142,102,en,8
54,18,6809,818171,102,en,8
54,18,6732,818124,102,en,8
54,18,6782,818163,102,en,8
54,18,7015,818227,102,en,8
54,18,6793,818167,102,en,8
54,18,6777,818162,102,en,8
54,18,7006,818225,102,en,8
54,18,7179,818262,102,en,8
54,18,6762,818160,102,en,8
54,18,6734,818153,102,en,8
54,18,7048,818237,102,en,8
54,18,7267,818272,102,en,8
54,18,7261,818271,102,en,8
54,18,7123,818252,102,en,8
54,18,6748,818158,102,en,8
54,18,6854,818187,102,en,8
54,18,6966,818213,102,en,8
54,18,6927,818206,102,en,8
54,18,6699,818141,102,en,8
54,18,7122,818247,102,en,8
54,18,7287,818281,102,en,8
54,18,6731,818149,102,en,8
54,18,7140,818248,102,en,8
54,18,6902,818198,102,en,8
54,18,7164,818255,102,en,8
54,18,6674,818136,102,en,8
54,18,7111,818246,102,en,8
54,18,6821,818178,102,en,8
54,18,7275,818280,102,en,8
54,18,6944,818209,102,en,8
54,18,6665,818135,102,en,8
54,18,7135,818249,102,en,8
54,18,7303,818286,102,en,8
54,18,6726,818146,102,en,8
54,18,6747,818156,102,en,8
54,18,6846,818184,102,en,8
54,18,6743,818155,102,en,8
54,18,6745,818157,102,en,8
54,18,7188,818263,102,en,8
54,18,7287,818284,102,en,8
54,18,6724,818148,102,en,8
54,18,6980,818216,102,en,8
54,18,7048,818234,102,en,8
54,18,6863,818189,102,en,8
54,18,7036,818232,102,en,8
54,18,7031,818231,102,en,8
54,18,6952,818210,102,en,8
54,18,6815,818172,102,en,8
54,18,7216,818267,102,en,8
54,18,6804,818169,102,en,8
54,18,6833,818181,102,en,8
54,18,7153,818257,102,en,8
54,18,7078,818242,102,en,8
54,18,6634,818127,102,en,8
54,18,6831,818176,102,en,8
54,18,6720,818147,102,en,8
54,18,7012,818228,102,en,8
54,18,7149,818254,102,en,8
54,18,6818,818174,102,en,8
54,18,6924,818207,102,en,8
54,18,7229,818268,102,en,8
54,18,7059,818239,102,en,8
54,18,6825,818179,102,en,8
54,18,6683,818137,102,en,8
54,18,7250,818276,102,en,8
54,18,6737,818151,102,en,8
54,18,7057,818236,102,en,8
54,18,6737,818154,102,en,8
54,18,6822,818175,102,en,8
54,18,6849,818183,102,en,8
54,18,6662,818133,102,en,8
54,18,6893,818196,102,en,8
54,18,7017,818223,102,en,8
54,18,6633,818128,102,en,8
54,18,6989,818199,102,en,8
54,18,7265,818278,102,en,8
54,18,6839,818182,102,en,8
54,18,7031,818230,102,en,8
54,18,7161,818259,102,en,8
54,18,7092,818244,102,en,8
54,18,6907,818204,102,en,8
54,18,6621,818123,102,en,8
54,18,7312,818291,102,en,8
54,18,6728,818150,102,en,8
54,18,7281,818282,102,en,8
54,18,6714,818145,102,en,8
54,18,7198,818265,102,en,8
54,18,6702,818140,102,en,8
54,18,6882,818201,102,en,8
54,18,6691,818139,102,en,8
54,18,6678,818138,102,en,8
54,18,7000,818226,102,en,8
54,18,7115,818251,102,en,8
54,18,7060,818215,102,en,8
54,18,7035,818235,102,en,8
54,18,6994,818219,102,en,8
54,18,7105,818250,102,en,8
54,18,7291,818283,102,en,8
54,18,7229,818274,102,en,8
54,18,6828,818177,102,en,8
54,18,6850,818186,102,en,8
54,18,6987,818217,102,en,8
54,18,6833,818180,102,en,8
54,18,7312,818289,102,en,8
54,18,6900,818200,102,en,8
54,18,6820,818173,102,en,8
54,18,6640,818129,102,en,8
54,18,7103,818245,102,en,8
54,18,6770,818161,102,en,8
54,18,7261,818273,102,en,8
54,18,7165,818241,102,en,8
54,18,6710,818144,102,en,8
54,18,6897,818202,102,en,8
54,18,7242,818269,102,en,8
54,18,7035,818233,102,en,8
54,18,7011,818224,102,en,8
54,18,6999,818221,102,en,8
54,18,7241,818275,102,en,8
54,18,6742,818152,102,en,8
54,18,6815,818170,102,en,8
54,18,6800,818168,102,en,8
54,18,7258,818277,102,en,8
54,18,6636,818130,102,en,8
54,18,7304,818288,102,en,8
54,18,6909,818203,102,en,8
54,18,7005,818220,102,en,8
54,18,7269,818279,102,en,8
54,18,7008,818222,102,en,8
54,18,6653,818134,102,en,8
54,18,7137,818253,102,en,8
54,18,7256,818270,102,en,8
54,18,7302,818290,102,en,8
54,18,6756,818159,102,en,8
54,18,7313,818287,102,en,8
54,18,6853,818185,102,en,8
54,18,6658,818132,102,en,8
54,18,6624,818126,102,en,8
54,18,6644,818131,102,en,8
54,18,7021,818229,102,en,8
54,18,7173,818260,102,en,8
54,18,6898,818197,102,en,8
54,18,7311,818285,102,en,8
54,18,6858,818188,102,en,8
39,8,7057,818236,102,en,8
39,8,6800,818168,102,en,8
39,8,6734,818153,102,en,8
39,8,6728,818150,102,en,8
39,8,6965,818213,102,en,8
39,8,6932,818208,102,en,8
39,8,6726,818146,102,en,8
39,8,6654,818134,102,en,8
39,8,6621,818123,102,en,8
39,8,6850,818186,102,en,8
